コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,261.00,261.00,256.00,257.00,244000,62970000
1305-T,ETFTPX,東証,1359.00,1361.00,1297.00,1313.00,598130,789708390
1306-T,TOPIX投,東証,1339.00,1344.00,1279.00,1297.00,11638540,15214026120
1308-T,上場TPX,東証,1327.00,1329.00,1266.00,1285.00,895100,1154029300
1309-T,上証50連,東証,26470.00,26470.00,25000.00,25800.00,715,18249960
1310-T,ETF･コア30,東証,619.00,619.00,592.00,601.00,8420,5074800
1311-T,TOPIX30,東証,642.00,642.00,610.00,618.00,27290,17046570
1312-T,RN小型コア,東証,15490.00,15490.00,14970.00,14970.00,31,471440
1313-T,KODEX200,東証,,,,,0,0
1314-T,上場新興,東証,961.00,961.00,961.00,961.00,100,96100
1319-T,300投信,東証,229.00,234.00,229.00,234.00,4000,930000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,16580.00,16590.00,15820.00,16070.00,349020,5631070870
1321-T,225投信,東証,16560.00,16580.00,15820.00,16090.00,1691513,27279594370
1322-T,上場パンタ,東証,4210.00,4250.00,4200.00,4210.00,1260,5334100
1323-T,南ア40,東証,302.00,302.00,285.00,285.00,2400,696800
1324-T,RTS連動,東証,77.00,78.00,75.00,77.00,153900,11749400
1325-T,ボベスパ,東証,96.00,96.00,93.00,93.00,141400,13334600
1326-T,SPDRゴール,東証,13120.00,13120.00,13030.00,13060.00,7786,101844860
1327-T,EASY商品,東証,3290.00,3290.00,3290.00,3290.00,35,115150
1328-T,金連動,東証,3830.00,3855.00,3780.00,3810.00,13680,52137400
1329-T,iS225,東証,16510.00,16550.00,15810.00,16070.00,22134,358051160
1330-T,上場225,東証,16610.00,16630.00,15880.00,16140.00,443240,7180495200
1332-T,日水,東証1部,584.00,588.00,539.00,552.00,6587900,3651207100
1333-T,マルハニチロ,東証1部,2230.00,2233.00,2147.00,2181.00,395200,860973500
1343-T,REIT-ETF,東証,1887.00,1890.00,1811.00,1852.00,151450,281578870
1344-T,MXSコア30,東証,612.00,612.00,582.00,588.00,19340,11407510
1345-T,上場Jリート,東証,1799.00,1799.00,1720.00,1757.00,96300,169739600
1346-T,MXS225,東証,16510.00,16540.00,15780.00,16060.00,137860,2223028940
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1330.00,1333.00,1271.00,1288.00,334540,433817980
1349-T,アジア債券,東証,12920.00,12950.00,12700.00,12700.00,26,335080
1352-T,ホウスイ,東証1部,118.00,118.00,111.00,114.00,117000,13372000
