コード,銘柄名,市場,始値,高値,安値,終値,出来高,売買代金
1301-T,極洋,東証1部,263.00,263.00,260.00,261.00,217000,56852000
1305-T,ETFTPX,東証,1442.00,1445.00,1412.00,1416.00,1731760,2465910550
1306-T,TOPIX投,東証,1423.00,1426.00,1392.00,1395.00,7196390,10122959760
1308-T,上場TPX,東証,1408.00,1412.00,1377.00,1381.00,1355600,1883218000
1309-T,上証50連,東証,24300.00,24500.00,23100.00,23840.00,3500,84371800
1310-T,ETF･コア30,東証,708.00,708.00,690.00,691.00,15610,10946670
1311-T,TOPIX30,東証,727.00,727.00,714.00,715.00,14530,10493520
1312-T,RN小型コア,東証,15100.00,15100.00,14900.00,14900.00,112,1681730
1313-T,KODEX200,東証,2600.00,2600.00,2600.00,2600.00,80,208000
1314-T,上場新興,東証,1021.00,1034.00,1020.00,1034.00,1300,1329700
1316-T,上場大型,東証,890.00,910.00,890.00,891.00,1220,1090800
1317-T,上場中型,東証,1520.00,1537.00,1480.00,1480.00,240,358220
1318-T,上場小型,東証,1600.00,1610.00,1547.00,1547.00,820,1312720
1319-T,300投信,東証,242.00,244.00,239.00,239.00,22000,5303000
1319-S,300投信,札証,,,,,0,0
1319-F,300投信,福証,,,,,0,0
1320-T,ETF225,東証,17780.00,17780.00,17260.00,17340.00,559422,9774433550
1321-T,225投信,東証,17750.00,17780.00,17240.00,17340.00,1849805,32370414710
1322-T,上場パンタ,東証,3540.00,3600.00,3540.00,3575.00,6500,23222000
1323-T,南ア40,東証,405.00,410.00,405.00,408.00,3900,1589400
1324-T,RTS連動,東証,113.00,113.00,110.00,110.00,138900,15472700
1325-T,ボベスパ,東証,190.00,191.00,189.00,190.00,71400,13564700
1326-T,SPDRゴール,東証,13270.00,13310.00,13190.00,13240.00,39864,528557630
1327-T,EASY商品,東証,4760.00,4760.00,4735.00,4735.00,140,666300
1328-T,金連動,東証,3710.00,3800.00,3690.00,3730.00,14700,54887800
1329-T,iS225,東証,17860.00,17860.00,17330.00,17380.00,43500,761356950
1330-T,上場225,東証,17850.00,17850.00,17320.00,17390.00,846410,14861868900
1332-T,日水,東証1部,393.00,393.00,380.00,387.00,3344100,1291666200
1333-T,マルハニチロ,東証1部,1600.00,1601.00,1577.00,1588.00,159700,253534700
1343-T,REIT-ETF,東証,1848.00,1848.00,1829.00,1837.00,186540,342653120
1344-T,MXSコア30,東証,692.00,693.00,683.00,683.00,36110,24839270
1345-T,上場Jリート,東証,1767.00,1767.00,1740.00,1746.00,83600,146672300
1346-T,MXS225,東証,17890.00,17890.00,17350.00,17430.00,258828,4550097340
1347-T,上場グリチ,東証,,,,,0,0
1348-T,MXSトピクス,東証,1428.00,1432.00,1396.00,1399.00,509550,719579170
1349-T,アジア債券,東証,14310.00,14350.00,14180.00,14350.00,106,1516490
1352-T,ホウスイ,東証1部,129.00,129.00,127.00,127.00,31000,3966000
1356-T,TPXベア2,東証,6970.00,7280.00,6950.00,7260.00,153910,1099756300
1357-T,日経ダブ,東証,3890.00,4110.00,3880.00,4080.00,5142336,20614185075
1358-T,上場2倍,東証,12520.00,12520.00,11760.00,11810.00,17102,206855680
1360-T,日経ベア2,東証,9270.00,9800.00,9270.00,9770.00,43050,411855600
1376-T,カネコ種,JQスタンダード,971.00,971.00,958.00,959.00,9600,9278600
1377-T,サカタのタネ,東証1部,1700.00,1709.00,1673.00,1685.00,190300,321745800
