,Date,DateOrdinary,EdinetID,Term,Value,Context,Type,PeriodOrInstant,IsConsolidated,Src
0,2013-03-31,734958,E01794,cashanddeposits,22059000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
1,2013-09-30,735141,E01794,cashanddeposits,33562000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
2,2013-03-31,734958,E01794,notesandaccountsreceivabletrade,78978000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
3,2013-09-30,735141,E01794,notesandaccountsreceivabletrade,83542000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
4,2013-03-31,734958,E01794,merchandiseandfinishedgoods,40032000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
5,2013-09-30,735141,E01794,merchandiseandfinishedgoods,38828000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
6,2013-03-31,734958,E01794,workinprocess,11447000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
7,2013-09-30,735141,E01794,workinprocess,12286000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
8,2013-03-31,734958,E01794,rawmaterialsandsupplies,24987000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
9,2013-09-30,735141,E01794,rawmaterialsandsupplies,24469000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
10,2013-03-31,734958,E01794,deferredtaxassetsca,4925000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
11,2013-09-30,735141,E01794,deferredtaxassetsca,5123000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
12,2013-03-31,734958,E01794,otherca,14559000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
13,2013-09-30,735141,E01794,otherca,16669000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
14,2013-03-31,734958,E01794,currentassets,195253000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
15,2013-09-30,735141,E01794,currentassets,212829000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
16,2013-03-31,734958,E01794,buildingsandstructures,67680000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
17,2013-09-30,735141,E01794,buildingsandstructures,67615000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
18,2013-03-31,734958,E01794,machineryvehiclestoolsfurnitureandfixtures,146881000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
19,2013-09-30,735141,E01794,machineryvehiclestoolsfurnitureandfixtures,144643000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
20,2013-03-31,734958,E01794,leaseassetsppe,9333000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
21,2013-09-30,735141,E01794,leaseassetsppe,12595000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
22,2013-03-31,734958,E01794,otherppe,21344000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
23,2013-09-30,735141,E01794,otherppe,20568000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
24,2013-03-31,734958,E01794,propertyplantandequipment,65002000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
25,2013-09-30,735141,E01794,propertyplantandequipment,62908000000,CurrentQuarterConsolidatedInstant,Instant,2013-09-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1000G7U&amp;lgKbn=2&/E01EW/download?1463339285808
