,Date,DateOrdinary,EdinetID,Term,Value,Context,Type,PeriodOrInstant,IsConsolidated,Src
0,2015-08-10,735820,E01794,numberofsubmissiondei,1,FilingDateInstant,Instant,2015-08-10,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
1,2014-06-30,735414,E01794,netsalessummaryofbusinessresults,113334000000,Prior1YTDDuration,Duration,2014-04-01:2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
2,2015-06-30,735779,E01794,netsalessummaryofbusinessresults,109020000000,CurrentYTDDuration,Duration,2015-04-01:2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
3,2015-03-31,735688,E01794,netsalessummaryofbusinessresults,501676000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
4,2015-03-31,735688,E01794,profitlossattributabletoownersofparentsummaryofbusinessresults,14632000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
5,2015-03-31,735688,E01794,comprehensiveincomesummaryofbusinessresults,28444000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
6,2014-06-30,735414,E01794,netassetssummaryofbusinessresults,76024000000,Prior1QuarterInstant,Instant,2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
7,2015-06-30,735779,E01794,netassetssummaryofbusinessresults,106292000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
8,2015-03-31,735688,E01794,netassetssummaryofbusinessresults,107066000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
9,2014-06-30,735414,E01794,totalassetssummaryofbusinessresults,321656000000,Prior1QuarterInstant,Instant,2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
10,2015-06-30,735779,E01794,totalassetssummaryofbusinessresults,314311000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
11,2015-03-31,735688,E01794,totalassetssummaryofbusinessresults,328277000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
12,2014-06-30,735414,E01794,netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,5013000000,Prior1YTDDuration,Duration,2014-04-01:2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
13,2015-03-31,735688,E01794,netcashprovidedbyusedinoperatingactivitiessummaryofbusinessresults,34564000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
14,2015-03-31,735688,E01794,netcashprovidedbyusedininvestingactivitiessummaryofbusinessresults,36880000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
15,2014-06-30,735414,E01794,cashandcashequivalentssummaryofbusinessresults,32930000000,Prior1QuarterInstant,Instant,2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
16,2015-06-30,735779,E01794,cashandcashequivalentssummaryofbusinessresults,37005000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
17,2015-03-31,735688,E01794,cashandcashequivalentssummaryofbusinessresults,51676000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
18,2015-03-31,735688,E01794,cashanddeposits,52160000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
19,2015-06-30,735779,E01794,cashanddeposits,37005000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
20,2015-03-31,735688,E01794,notesandaccountsreceivabletrade,79158000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
21,2015-06-30,735779,E01794,notesandaccountsreceivabletrade,76881000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
22,2015-03-31,735688,E01794,merchandiseandfinishedgoods,29039000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
23,2015-06-30,735779,E01794,merchandiseandfinishedgoods,32362000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
24,2015-03-31,735688,E01794,workinprocess,11065000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
25,2015-06-30,735779,E01794,workinprocess,12973000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
26,2015-03-31,735688,E01794,rawmaterialsandsupplies,23191000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
27,2015-06-30,735779,E01794,rawmaterialsandsupplies,23297000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
28,2015-03-31,735688,E01794,deferredtaxassetsca,4563000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
29,2015-06-30,735779,E01794,deferredtaxassetsca,4373000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
30,2015-03-31,735688,E01794,otherca,20666000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
31,2015-06-30,735779,E01794,otherca,21074000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
32,2015-03-31,735688,E01794,currentassets,217647000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
33,2015-06-30,735779,E01794,currentassets,205682000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
34,2015-03-31,735688,E01794,buildingsandstructures,64524000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
35,2015-06-30,735779,E01794,buildingsandstructures,65138000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
36,2015-03-31,735688,E01794,machineryvehiclestoolsfurnitureandfixtures,139724000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
37,2015-06-30,735779,E01794,machineryvehiclestoolsfurnitureandfixtures,130043000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
38,2015-03-31,735688,E01794,leaseassetsppe,15040000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
39,2015-06-30,735779,E01794,leaseassetsppe,14842000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
40,2015-03-31,735688,E01794,otherppe,16537000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
41,2015-06-30,735779,E01794,otherppe,16219000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
42,2015-03-31,735688,E01794,propertyplantandequipment,57629000000,Prior1YearInstant,Instant,2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
43,2015-06-30,735779,E01794,propertyplantandequipment,56427000000,CurrentQuarterInstant,Instant,2015-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1005NLY&amp;lgKbn=2&/E01EW/download?1463339285807
