,Date,DateOrdinary,EdinetID,Term,Value,Context,Type,PeriodOrInstant,IsConsolidated,Src
0,2016-02-10,736004,E01794,numberofsubmissiondei,1,FilingDateInstant,Instant,2016-02-10,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
1,2014-12-31,735598,E01794,netsalessummaryofbusinessresults,372361000000,Prior1YTDDuration,Duration,2014-04-01:2014-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
2,2014-12-31,735598,E01794,netsalessummaryofbusinessresults,136433000000,Prior1QuarterDuration,Duration,2014-10-01:2014-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
3,2015-12-31,735963,E01794,netsalessummaryofbusinessresults,339456000000,CurrentYTDDuration,Duration,2015-04-01:2015-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
4,2015-12-31,735963,E01794,netsalessummaryofbusinessresults,116861000000,CurrentQuarterDuration,Duration,2015-10-01:2015-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
5,2015-03-31,735688,E01794,netsalessummaryofbusinessresults,501676000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
6,2015-12-31,735963,E01794,ordinaryincomelosssummaryofbusinessresults,2369000000,CurrentYTDDuration,Duration,2015-04-01:2015-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
7,2015-12-31,735963,E01794,profitlossattributabletoownersofparentsummaryofbusinessresults,245000000,CurrentQuarterDuration,Duration,2015-10-01:2015-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
8,2015-03-31,735688,E01794,profitlossattributabletoownersofparentsummaryofbusinessresults,14632000000,Prior1YearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
9,2014-12-31,735598,E01794,comprehensiveincomesummaryofbusinessresults,8636000000,Prior1YTDDuration,Duration,2014-04-01:2014-12-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1006WG8&amp;lgKbn=2&/E01EW/download?1463339285806
