,EdinetID,Term,Value,Context,Type,PeriodOrInstant,IsConsolidated,Src
0,E00097,cashanddeposits,9702000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
1,E00097,cashanddeposits,8115000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
2,E00097,notesreceivableaccountsreceivablefromcompletedconstructioncontractsandothercns,18626000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
3,E00097,notesreceivableaccountsreceivablefromcompletedconstructioncontractsandothercns,14379000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
4,E00097,costsonuncompletedconstructioncontractsandothercns,794000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
5,E00097,costsonuncompletedconstructioncontractsandothercns,1721000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
6,E00097,realestateforsalecns,651000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
7,E00097,realestateforsalecns,646000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
8,E00097,rawmaterialsandsuppliescns,516000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
9,E00097,rawmaterialsandsuppliescns,512000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
10,E00097,otherca,1587000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
11,E00097,otherca,2007000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
12,E00097,currentassets,31814000000,Prior1YearConsolidatedInstant,Instant,2013-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
13,E00097,currentassets,27332000000,CurrentQuarterConsolidatedInstant,Instant,2013-06-30,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S0008MHM&amp;lgKbn=2&/E01EW/download?1462907586703
