,Date,DateOrdinary,EdinetID,Term,Value,Context,Type,PeriodOrInstant,IsConsolidated,Src
0,2014-08-08,735453,E01794,numberofsubmissiondei,1,FilingDateInstant,Instant,2014-08-08,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
1,2013-06-30,735049,E01794,netsalessummaryofbusinessresults,109257000000,Prior1YTDDuration,Duration,2013-04-01:2013-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
2,2014-06-30,735414,E01794,netsalessummaryofbusinessresults,113334000000,CurrentYTDDuration,Duration,2014-04-01:2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
3,2014-03-31,735323,E01794,netsalessummaryofbusinessresults,498051000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
4,2014-03-31,735323,E01794,ordinaryincomelosssummaryofbusinessresults,5111000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
5,2014-03-31,735323,E01794,netincomelosssummaryofbusinessresults,531000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
6,2014-03-31,735323,E01794,comprehensiveincomesummaryofbusinessresults,7573000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
7,2013-06-30,735049,E01794,netassetssummaryofbusinessresults,84696000000,Prior1QuarterInstant,Instant,2013-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
8,2014-06-30,735414,E01794,netassetssummaryofbusinessresults,76024000000,CurrentQuarterInstant,Instant,2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
9,2014-03-31,735323,E01794,netassetssummaryofbusinessresults,77816000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
10,2013-06-30,735049,E01794,totalassetssummaryofbusinessresults,325359000000,Prior1QuarterInstant,Instant,2013-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
11,2014-06-30,735414,E01794,totalassetssummaryofbusinessresults,321656000000,CurrentQuarterInstant,Instant,2014-06-30,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
12,2014-03-31,735323,E01794,totalassetssummaryofbusinessresults,327913000000,Prior1YearInstant,Instant,2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S1002OL5&amp;lgKbn=2&/E01EW/download?1463339285807
