,Date,DateOrdinary,EdinetID,Term,Value,Context,Type,PeriodOrInstant,IsConsolidated,Src
0,2015-06-25,735774,E01794,numberofsubmissiondei,1,FilingDateInstant,Instant,2015-06-25,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
1,2011-03-31,734227,E01794,netsalessummaryofbusinessresults,457545000000,Prior4YearDuration,Duration,2010-04-01:2011-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
2,2012-03-31,734593,E01794,netsalessummaryofbusinessresults,436753000000,Prior3YearDuration,Duration,2011-04-01:2012-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
3,2013-03-31,734958,E01794,netsalessummaryofbusinessresults,451841000000,Prior2YearDuration,Duration,2012-04-01:2013-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
4,2014-03-31,735323,E01794,netsalessummaryofbusinessresults,498051000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
5,2015-03-31,735688,E01794,netsalessummaryofbusinessresults,501676000000,CurrentYearDuration,Duration,2014-04-01:2015-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
6,2011-03-31,734227,E01794,ordinaryincomelosssummaryofbusinessresults,12331000000,Prior4YearDuration,Duration,2010-04-01:2011-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
7,2012-03-31,734593,E01794,ordinaryincomelosssummaryofbusinessresults,9863000000,Prior3YearDuration,Duration,2011-04-01:2012-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
8,2013-03-31,734958,E01794,ordinaryincomelosssummaryofbusinessresults,812000000,Prior2YearDuration,Duration,2012-04-01:2013-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
9,2014-03-31,735323,E01794,ordinaryincomelosssummaryofbusinessresults,5111000000,Prior1YearDuration,Duration,2013-04-01:2014-03-31,na,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S10054SZ&amp;lgKbn=2&/E01EW/download?1463339285807
