,0,1,2,3,4,5,6,7,8,9
646,2011-03-31,734227,E02271,toolsfurnitureandfixtures,35108000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
647,2011-03-31,734227,E02271,toolsfurnitureandfixturesnet,6176000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
648,2011-03-31,734227,E02271,land,9872000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
649,2011-03-31,734227,E02271,leaseassetsppe,11965000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
650,2011-03-31,734227,E02271,leaseassetsnetppe,4544000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
651,2011-03-31,734227,E02271,constructioninprogress,5716000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
652,2011-03-31,734227,E02271,propertyplantandequipment,72016000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
653,2011-03-31,734227,E02271,patentright,6461000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
654,2011-03-31,734227,E02271,leaseholdright,4000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
655,2011-03-31,734227,E02271,rightoftrademark,27000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
656,2011-03-31,734227,E02271,software,16742000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
657,2011-03-31,734227,E02271,leaseassetsia,2000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
658,2011-03-31,734227,E02271,otheria,94000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
659,2011-03-31,734227,E02271,intangibleassets,23332000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
660,2011-03-31,734227,E02271,investmentsecurities,46747000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
661,2011-03-31,734227,E02271,stocksofsubsidiariesandaffiliates,47468000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
662,2011-03-31,734227,E02271,investmentsincapital,2000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
663,2011-03-31,734227,E02271,investmentsincapitalofsubsidiariesandaffiliates,13631000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
664,2011-03-31,734227,E02271,longtermloansreceivablefromsubsidiariesandaffiliates,10772000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
665,2011-03-31,734227,E02271,longtermloansreceivablefromemployees,14000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
666,2011-03-31,734227,E02271,longtermprepaidexpenses,258000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
667,2011-03-31,734227,E02271,deferredtaxassetsioa,17141000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
668,2011-03-31,734227,E02271,otherioa,2721000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
669,2011-03-31,734227,E02271,investmentsandotherassets,138748000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
670,2011-03-31,734227,E02271,noncurrentassets,234097000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
671,2011-03-31,734227,E02271,assets,655760000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
672,2011-03-31,734227,E02271,notespayabletrade,1012000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
673,2011-03-31,734227,E02271,accountspayabletrade,137536000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
674,2011-03-31,734227,E02271,shorttermloanspayable,13600000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
675,2011-03-31,734227,E02271,currentportionoflongtermloanspayable,1760000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
676,2011-03-31,734227,E02271,leaseobligationscl,1845000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
677,2011-03-31,734227,E02271,accountspayablefacilities,8719000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
678,2011-03-31,734227,E02271,accruedexpenses,25347000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
679,2011-03-31,734227,E02271,incometaxespayable,530000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
680,2011-03-31,734227,E02271,advancesreceived,45472000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
681,2011-03-31,734227,E02271,depositsreceived,30938000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
682,2011-03-31,734227,E02271,provisionforproductwarranties,3975000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
683,2011-03-31,734227,E02271,othercl,2503000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
684,2011-03-31,734227,E02271,currentliabilities,273240000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
685,2011-03-31,734227,E02271,bondspayable,40000000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
686,2011-03-31,734227,E02271,longtermloanspayable,24700000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
687,2011-03-31,734227,E02271,leaseobligationsncl,2824000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
688,2011-03-31,734227,E02271,provisionforretirementbenefits,10756000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
689,2011-03-31,734227,E02271,provisionfordirectorsretirementbenefits,606000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
690,2011-03-31,734227,E02271,suspensereceiptbylandexpropriationfl,10490000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
691,2011-03-31,734227,E02271,assetretirementobligationsncl,1399000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
692,2011-03-31,734227,E02271,otherncl,724000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
693,2011-03-31,734227,E02271,noncurrentliabilities,91500000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
694,2011-03-31,734227,E02271,liabilities,364741000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
695,2011-03-31,734227,E02271,capitalstock,65475000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
696,2011-03-31,734227,E02271,legalcapitalsurplus,80711000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
697,2011-03-31,734227,E02271,capitalsurplus,80711000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
698,2011-03-31,734227,E02271,legalretainedearnings,5565000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
699,2011-03-31,734227,E02271,reserveforspecialdepreciation,28000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
700,2011-03-31,734227,E02271,reserveforresearchanddevelopment,2056000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
701,2011-03-31,734227,E02271,reserveforreductionentryofreplacedproperty,5131000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
702,2011-03-31,734227,E02271,generalreserve,111211000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
703,2011-03-31,734227,E02271,retainedearningsbroughtforward,29866000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
704,2011-03-31,734227,E02271,retainedearnings,153858000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
705,2011-03-31,734227,E02271,shareholdersequity,286872000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
706,2011-03-31,734227,E02271,valuationdifferenceonavailableforsalesecurities,4446000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
707,2011-03-31,734227,E02271,valuationandtranslationadjustments,3718000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
708,2011-03-31,734227,E02271,subscriptionrightstoshares,427000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
709,2011-03-31,734227,E02271,netassets,291018000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
710,2011-03-31,734227,E02271,liabilitiesandnetassets,655760000000,Prior1YearNonConsolidatedInstant,Instant,2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
711,2011-03-31,734227,E02271,netincome,27312000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
712,2011-03-31,734227,E02271,changeofscopeofconsolidationre,229000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
713,2011-03-31,734227,E02271,totalchangesofitemsduringtheperiodre,23858000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
714,2011-03-31,734227,E02271,disposaloftreasurystockts,192000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
715,2011-03-31,734227,E02271,totalchangesofitemsduringtheperiodts,180000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
716,2011-03-31,734227,E02271,netincomese,27312000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
717,2011-03-31,734227,E02271,disposaloftreasurystockse,77000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
718,2011-03-31,734227,E02271,changeofscopeofconsolidationse,229000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
719,2011-03-31,734227,E02271,totalchangesofitemsduringtheperiodse,24039000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
720,2011-03-31,734227,E02271,netchangesofitemsotherthanshareholdersequitysrs,100000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
721,2011-03-31,734227,E02271,totalchangesofitemsduringtheperiodsrs,100000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
722,2011-03-31,734227,E02271,netincomena,27312000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
723,2011-03-31,734227,E02271,disposaloftreasurystockna,77000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
724,2011-03-31,734227,E02271,changeofscopeofconsolidationna,229000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
725,2011-03-31,734227,E02271,totalchangesofitemsduringtheperiodna,17150000000,Prior1YearConsolidatedDuration,Duration,2010-04-01:2011-03-31,1,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
726,2011-03-31,734227,E02271,reversalofreserveforspecialdepreciationrebf,7000000,Prior1YearNonConsolidatedDuration,Duration,2010-04-01:2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
727,2011-03-31,734227,E02271,reversalofreserveforreductionentryofreplacedpropertyrebf,537000000,Prior1YearNonConsolidatedDuration,Duration,2010-04-01:2011-03-31,0,https://disclosure.edinet-fsa.go.jp/E01EW/download?uji.verb=W0EZA104CXP001006BLogic&uji.bean=ee.bean.parent.EECommonSearchBean&no=S000B5O2&lgKbn=2&/E01EW/download?1463244830229
